"";"LocationID";"SessionID";"GroupID";"RecordID";"Language";"Lockdown";"start_time";"end_time";"latitude";"longitude";"Traffic";"Other";"Human";"Natural";"ISOPleasant";"ISOEventful";"pleasant";"chaotic";"vibrant";"uneventful";"calm";"annoying";"eventful";"monotonous";"Overall";"Appropriate";"loud";"sss04";"sss05";"who01";"who02";"who03";"who04";"who05";"WHO_Sum";"Age";"Gender";"occ00___Employed";"occ00___Unemployed";"occ00___Retired";"occ00___Student";"occ00___Other";"occ00___RatherNotSay";"occ00_other";"Occupation";"edu00";"eth00";"eth00_other";"misc00";"misc03";"misc03_other";"misc04";"misc01";"use00";"uni00";"res00___1";"res00___2";"res00___3";"res00___4";"res00___5";"res02";"paper";"RecordingLength";"Loudness_N5(soneGF)";"N10_N90(soneGF)";"Sharpness_S(acum)";"Rough_HM_R(asper)";"Rough_HM_Avg,arith(asper)";"FS_Avg,arith(vacil)";"I_HM_Avg,arith(iu)";"Ton_HM_Avg,arith(tuHMS)";"LZeq_L(dB(SPL))";"LAeq_L(A)(dB(SPL))";"LA10_LA90(dB(SPL))";"LCeq_LAeq(dB(SPL))";"LC10_LC90(dB(SPL))";"RA_2D_cp(cPa)";"PA(Zwicker)"
"1096";"RussellSq";"RussellSq3";"RS308";10018;"Spanish";0;"27.06.2019 11:52";"27.06.2019 11:58";515226039;-1263909;1;1;2;1;"0,5607";"0,4571";5;1;3;2;1;1;5;1;5;5;3;1;5;5;5;5;4;3;88;65;"Female";0;0;1;0;0;0;NA;"Retired";5;1;NA;NA;NA;NA;NA;NA;1;2;1;1;0;0;0;NA;0;349;232;"2,5";287;"0,0299";"0,0299";"0,00519";"0,321";"0,0488";7281;6663;"1,38";"4,52";"3";123;3308550398
"1097";"RussellSq";"RussellSq3";"RS309";1189;"English";0;"27.06.2019 11:54";"27.06.2019 11:54";51521695;-126202;4;2;3;3;"0,25";"0,1036";4;3;3;2;4;3;3;2;5;5;3;5;5;5;5;5;5;5;100;26;"Female";0;0;0;1;0;0;NA;"Student";6;3;NA;NA;2;NA;2;NA;1;1;1;1;1;0;0;NA;0;3411;163;"1,9";21;"0,0286";"0,0286";"0,00596";"0,301";"0,0517";7489;6002;"1,54";"11,3";"2,9";124;1833793819
"1098";"RussellSq";"RussellSq3";"RS310";1157;"English";0;"27.06.2019 12:01";"27.06.2019 12:04";51521695;-126202;2;1;3;4;"0,6339";"-0,0126";5;1;2;2;4;1;4;2;4;5;3;1;3;4;4;4;4;4;80;48;"Female";1;0;0;0;0;0;NA;"Employed";5;1;NA;NA;2;NA;1;NA;1;2;1;1;0;0;0;NA;NA;3392;266;"5,6";255;"0,0324";"0,0324";"0,0151";"0,311";"0,303";7582;6846;"5,47";"5,46";"3,54";137;3492722296
"1099";"RussellSq";"RussellSq3";"RS310";1158;"English";0;"27.06.2019 12:01";"27.06.2019 12:04";51521695;-126202;4;3;4;3;"0,0429";"0,3536";2;4;4;2;4;3;4;2;4;4;3;2;3;5;5;5;5;5;100;60;"Male";1;0;0;0;0;0;NA;"Employed";5;1;NA;NA;2;NA;1;NA;1;2;1;1;0;0;0;NA;NA;3392;266;"5,6";255;"0,0324";"0,0324";"0,0151";"0,311";"0,303";7582;6846;"5,47";"5,46";"3,54";137;3492722296
"1100";"RussellSq";"RussellSq3";"RS311";1190;"English";0;"27.06.2019 12:04";"27.06.2019 12:04";515213284;-1259587;5;2;4;4;"0,7071";"0,6036";5;4;5;1;4;1;4;1;5;5;4;1;5;4;2;4;3;4;68;30;"Female";0;0;0;1;0;0;NA;"Student";7;1;NA;NA;2;NA;3;NA;1;1;1;1;1;0;0;NA;0;3469;36;"16,9";193;"0,0929";"0,0929";"0,0167";"0,314";"0,426";8379;7132;"14,34";"10,35";"12,05";134;3893612277
"1101";"RussellSq";"RussellSq3";"RS312";1161;"English";0;"27.06.2019 12:09";"27.06.2019 12:19";51521695;-126202;2;1;2;3;"0,8536";"0,2678";5;1;3;1;5;1;5;1;4;5;1;2;4;4;5;3;4;5;84;18;"Male";0;0;0;1;0;0;NA;"Student";2;1;NA;NA;2;NA;1;"I think it's a good place.";4;2;1;1;0;0;0;"One of them was translating and explaining to the other";0;3367;371;"13,4";268;"0,0448";"0,0448";"0,0461";"0,311";"0,279";7854;7611;"12,63";"1,92";"8,79";15;5155688417
"1102";"RussellSq";"RussellSq3";"RS312";1159;"English";0;"27.06.2019 12:10";"27.06.2019 12:19";51521695;-126202;4;2;2;4;"0,6339";"0,1945";5;1;3;1;4;1;5;3;4;4;4;2;4;4;5;3;3;4;76;20;"Male";0;0;0;1;0;0;NA;"Student";2;1;NA;NA;2;NA;1;"It is a very good park";4;2;1;1;0;0;0;"One of them was translating and explaining to the others";NA;3367;371;"13,4";268;"0,0448";"0,0448";"0,0461";"0,311";"0,279";7854;7611;"12,63";"1,92";"8,79";15;5155688417
"1103";"RussellSq";"RussellSq3";"RS313";1214;"English";0;"27.06.2019 12:10";"27.06.2019 12:15";51521695;-126202;4;3;4;2;"0,5732";"0,3839";4;2;4;1;4;2;4;1;4;4;3;3;5;4;4;3;4;5;80;18;"Female";0;1;0;0;0;0;NA;"Unemployed";2;1;NA;NA;2;NA;3;NA;1;3;1;1;1;0;0;NA;1;3671;186;"2,6";234;"0,0266";"0,0266";"0,00407";"0,287";"0,086";7513;6109;"2,23";"11,73";"4,38";127;2260167533
"1104";"RussellSq";"RussellSq3";"RS313";1199;"English";0;"27.06.2019 12:10";"27.06.2019 12:10";515217077;-1262328;4;4;2;2;"0,7071";"0,2071";5;2;4;2;4;1;4;2;4;4;3;3;4;4;1;4;2;4;60;20;"Female";0;1;0;0;0;0;NA;"Unemployed";3;1;NA;NA;1;NA;3;NA;1;3;1;1;0;0;0;NA;1;3671;186;"2,6";234;"0,0266";"0,0266";"0,00407";"0,287";"0,086";7513;6109;"2,23";"11,73";"4,38";127;2260167533
"1105";"RussellSq";"RussellSq3";"RS313";1191;"English";0;"27.06.2019 12:10";"27.06.2019 12:10";515217077;-1262328;4;3;2;3;"0,8232";"0,1768";5;2;5;2;5;2;3;1;4;4;3;3;5;4;4;2;0;5;60;20;"Female";0;0;0;1;0;0;NA;"Student";5;1;NA;NA;2;NA;3;NA;1;3;1;1;1;0;0;NA;0;3671;186;"2,6";234;"0,0266";"0,0266";"0,00407";"0,287";"0,086";7513;6109;"2,23";"11,73";"4,38";127;2260167533
"1106";"RussellSq";"RussellSq3";"RS314";1200;"English";0;"27.06.2019 12:24";"27.06.2019 12:24";515212243;-1249584;3;4;3;4;"0,4268";"0,1768";5;4;5;2;5;3;3;3;4;3;2;4;4;5;5;5;5;5;100;20;"Female";0;0;0;1;0;0;NA;"Student";3;4;NA;NA;3;"A viewer experiencing a culture";1;"I like it";1;1;1;1;0;0;0;NA;1;329;229;"4,7";234;"0,0258";"0,0258";"0,0225";"0,306";"0,283";7319;638;"7,36";"7,55";"3,51";127;2803659718
"1107";"RussellSq";"RussellSq3";"RS315";1163;"English";0;"27.06.2019 12:31";"27.06.2019 12:34";51521695;-126202;3;2;3;4;"0,5303";"0,2803";5;3;4;2;4;2;4;2;4;3;3;2;3;3;3;3;4;4;68;65;"Male";1;0;0;0;0;0;NA;"Employed";4;1;NA;NA;2;NA;3;NA;1;1;1;1;0;0;0;NA;NA;3509;26;"3,7";292;"0,0289";"0,0289";"0,0135";"0,326";"0,145";7319;6804;"2,62";"3,37";"2,96";126;378408583
"1108";"RussellSq";"RussellSq3";"RS316";1164;"English";0;"27.06.2019 12:38";"27.06.2019 12:42";51521695;-126202;2;2;4;3;"0,7071";"0,1036";5;2;4;2;4;1;3;2;5;4;3;1;3;4;4;4;4;4;80;73;"Male";0;0;1;0;1;0;"Gardener at Findhorn Foundation";"Retired";6;1;NA;NA;2;NA;1;NA;1;1;1;1;0;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1109";"RussellSq";"RussellSq3";"RS317";1166;"English";0;"27.06.2019 12:40";"27.06.2019 12:42";51521695;-126202;2;1;4;4;"0,3839";"0,1339";4;3;4;1;4;1;3;4;4;3;3;4;4;4;4;3;4;5;80;30;"Male";1;0;0;0;0;0;NA;"Employed";3;1;NA;NA;1;NA;3;NA;1;2;1;1;0;0;0;NA;0;3395;265;"4,1";282;"0,0294";"0,0294";"0,0109";"0,324";"0,285";7401;6907;"4,11";"3,5";"2,85";13;3758000246
"1110";"RussellSq";"RussellSq3";"RS317";1165;"English";0;"27.06.2019 12:40";"27.06.2019 12:43";51521695;-126202;1;1;3;3;"0,8536";"0";5;2;4;3;5;1;3;1;5;5;3;3;4;2;2;4;1;4;52;28;NA;1;0;0;0;0;0;NA;"Employed";5;4;NA;NA;1;NA;3;NA;1;2;1;1;0;0;0;NA;0;3395;265;"4,1";282;"0,0294";"0,0294";"0,0109";"0,324";"0,285";7401;6907;"4,11";"3,5";"2,85";13;3758000246
"1111";"RussellSq";"RussellSq3";"RS318";1217;"English";0;"27.06.2019 12:58";"27.06.2019 13:02";51521695;-126202;2;2;3;2;"0,8536";"-0,2071";5;1;4;4;4;1;2;1;5;4;2;4;4;4;4;4;3;4;76;25;"Male";1;0;0;0;0;0;NA;"Employed";7;1;NA;NA;1;NA;3;NA;1;1;1;1;0;0;0;NA;1;3385;184;"3,8";189;"0,0296";"0,0296";"0,00717";"0,298";"0,107";7468;6131;"4,21";"11,29";"3,83";127;1937087522
"1112";"RussellSq";"RussellSq3";"RS318";1213;"English";0;"27.06.2019 13:00";"27.06.2019 13:06";51521695;-126202;2;2;2;2;"0,7071";"0,1036";5;2;4;2;4;1;3;2;4;4;3;2;4;2;2;4;1;4;52;21;"Female";0;0;0;1;0;0;NA;"Student";4;1;NA;NA;3;NA;2;NA;1;3;1;1;0;0;0;NA;1;3385;184;"3,8";189;"0,0296";"0,0296";"0,00717";"0,298";"0,107";7468;6131;"4,21";"11,29";"3,83";127;1937087522
"1113";"RussellSq";"RussellSq3";"RS318";1192;"English";0;"27.06.2019 12:51";"27.06.2019 13:01";51521695;-126202;3;4;2;3;"0,2374";"-0,2374";4;3;3;4;2;1;1;3;2;4;3;2;3;2;3;1;1;5;48;21;"Female";0;0;0;1;0;0;NA;"Student";3;1;NA;NA;1;NA;2;NA;1;3;1;1;1;0;0;NA;0;3385;184;"3,8";189;"0,0296";"0,0296";"0,00717";"0,298";"0,107";7468;6131;"4,21";"11,29";"3,83";127;1937087522
"1114";"RussellSq";"RussellSq3";"RS318";1201;"English";0;"27.06.2019 12:59";"27.06.2019 13:01";51521695;-126202;3;2;4;3;"0,4571";"0,5";5;4;5;2;3;2;4;2;4;4;3;2;4;3;2;4;3;4;64;19;NA;0;0;0;1;0;0;NA;"Student";3;NA;NA;NA;1;NA;3;NA;1;3;1;1;1;0;0;NA;0;3385;184;"3,8";189;"0,0296";"0,0296";"0,00717";"0,298";"0,107";7468;6131;"4,21";"11,29";"3,83";127;1937087522
"1115";"RussellSq";"RussellSq3";"RS319";1167;"English";0;"27.06.2019 13:00";"27.06.2019 13:03";515217313;-1244311;2;1;3;5;"0,8536";"-0,1464";5;1;5;2;5;1;2;3;5;5;2;3;4;4;2;5;4;5;80;29;"Male";1;0;0;0;0;0;NA;"Employed";5;1;NA;NA;1;NA;2;NA;1;1;1;1;0;0;0;NA;0;3652;249;"2,9";287;"0,0296";"0,0296";"0,00866";"0,344";"0,0793";782;6756;"2,37";"6,86";"3,61";141;356612909
"1116";"RussellSq";"RussellSq3";"RS320";1168;"English";0;"27.06.2019 13:02";"27.06.2019 13:05";515224282;-1260409;3;1;4;4;"0,6036";"0,1464";5;3;4;3;4;2;3;1;4;4;3;3;4;4;3;3;3;3;64;31;"Male";1;0;0;0;0;0;NA;"Employed";7;2;NA;NA;1;NA;3;NA;4;1;1;1;0;0;0;NA;0;23;268;"4,8";275;"0,0313";"0,0313";"0,0231";"0,345";"0,172";7837;6856;"4,35";"6,06";"5,93";147;3730037569
"1117";"RussellSq";"RussellSq3";"RS321";1202;"English";0;"27.06.2019 12:59";"27.06.2019 13:09";51521695;-126202;4;3;3;2;"-0,25";"0,5";3;4;4;2;1;4;4;3;3;3;4;4;4;5;4;3;4;5;84;22;"Female";1;0;0;0;0;0;NA;"Employed";5;1;NA;NA;1;NA;3;NA;1;2;1;1;0;0;0;NA;1;3323;199;"4,2";21;"0,0312";"0,0312";"0,00689";"0,292";"0,157";7444;6204;"3,9";"10,79";"5,87";125;2248490336
"1118";"RussellSq";"RussellSq3";"RS321";1193;"English";0;"27.06.2019 12:59";"27.06.2019 13:09";515219064;-1256898;5;4;4;3;"0,7803";"0,0303";5;1;5;2;4;1;3;3;5;5;3;3;5;4;4;3;3;2;64;22;"Female";1;0;0;0;0;0;NA;"Employed";5;1;NA;NA;1;NA;3;NA;1;2;1;1;1;0;0;NA;0;3323;199;"4,2";21;"0,0312";"0,0312";"0,00689";"0,292";"0,157";7444;6204;"3,9";"10,79";"5,87";125;2248490336
"1119";"RussellSq";"RussellSq3";"RS322";1170;"English";0;"27.06.2019 13:16";"27.06.2019 13:18";5152179006;-125504467;1;1;2;4;"0,5303";"0,0303";5;2;3;2;4;2;3;2;4;4;3;3;3;4;4;4;4;4;80;32;"Female";1;0;0;0;0;0;NA;"Employed";5;4;NA;NA;1;NA;3;NA;3;1;1;1;0;0;0;NA;0;3253;319;"6,2";301;"0,035";"0,035";"0,00666";"0,334";"0,124";7703;6951;"2,13";"6,24";"6,7";134;4820602152
"1120";"RussellSq";"RussellSq3";"RS323";1212;"English";0;"27.06.2019 13:23";"27.06.2019 13:28";51521695;-126202;2;3;3;4;"-0,0303";"-0,1768";4;3;4;5;4;5;4;4;4;3;3;4;3;4;4;4;4;4;80;25;"Female";1;0;0;0;0;0;NA;"Employed";5;3;NA;NA;1;NA;3;NA;1;3;1;1;0;0;0;NA;1;3332;194;"2,6";25;"0,026";"0,026";"0,00791";"0,334";"0,0969";7284;6211;"3,39";"8,78";"2,82";123;2474660934
"1121";"RussellSq";"RussellSq3";"RS323";1211;"English";0;"27.06.2019 13:23";"27.06.2019 13:28";51521695;-126202;3;2;4;4;"0,6036";"-0,25";4;1;4;2;4;1;1;3;3;4;3;2;3;3;3;3;3;3;60;26;"Female";1;0;0;0;0;0;NA;"Employed";3;1;NA;NA;1;NA;3;NA;1;3;1;1;0;0;0;NA;1;3332;194;"2,6";25;"0,026";"0,026";"0,00791";"0,334";"0,0969";7284;6211;"3,39";"8,78";"2,82";123;2474660934
"1122";"RussellSq";"RussellSq3";"RS323";1203;"English";0;"27.06.2019 13:15";"27.06.2019 13:25";51521695;-126202;3;4;3;3;"0,6036";"-0,25";4;1;3;4;4;1;3;2;4;4;2;1;3;3;3;4;3;3;64;29;"Male";1;0;0;0;0;0;NA;"Employed";5;1;NA;NA;3;"Commuter";3;NA;1;3;1;1;0;0;0;NA;1;3332;194;"2,6";25;"0,026";"0,026";"0,00791";"0,334";"0,0969";7284;6211;"3,39";"8,78";"2,82";123;2474660934
"1123";"RussellSq";"RussellSq3";"RS324";1172;"English";0;"27.06.2019 13:30";"27.06.2019 13:33";515211647;-1257008;4;4;4;3;"-0,0429";"0,3536";4;4;3;2;2;3;4;3;4;4;3;4;5;4;3;3;4;3;68;25;"Female";1;0;0;0;0;0;NA;"Employed";5;2;NA;NA;1;NA;3;"Even though it's relatively loud, being in a square I really like makes it less bothersome to me";1;3;1;1;0;0;0;NA;0;33;199;"3,8";2;"0,0326";"0,0326";"0,0212";"0,383";"0,172";7356;6332;"4,11";"7,92";"3,58";134;2177184524
"1124";"RussellSq";"RussellSq3";"RS324";1171;"English";0;"27.06.2019 13:30";"27.06.2019 13:34";515216935;-1258175;3;4;4;4;"0,4571";"0,25";5;2;4;2;2;2;3;2;3;2;4;3;3;4;4;4;2;4;72;27;"Male";1;0;0;0;0;0;NA;"Employed";7;1;NA;NA;1;NA;2;NA;1;3;1;1;0;0;0;NA;0;33;199;"3,8";2;"0,0326";"0,0326";"0,0212";"0,383";"0,172";7356;6332;"4,11";"7,92";"3,58";134;2177184524
"1125";"RussellSq";"RussellSq3";"RS324";1173;"English";0;"27.06.2019 13:30";"27.06.2019 13:33";5152124349;-125173145;4;3;3;3;"0,5303";"-0,0732";4;2;3;3;4;1;3;2;4;3;4;4;4;3;2;3;1;4;52;26;"RatherNotSay";0;0;0;0;0;1;NA;"RatherNotSay";5;6;NA;NA;3;"Foreigner -expat";2;NA;1;3;1;1;0;0;0;NA;0;33;199;"3,8";2;"0,0326";"0,0326";"0,0212";"0,383";"0,172";7356;6332;"4,11";"7,92";"3,58";134;2177184524
"1126";"RussellSq";"RussellSq3";"RS324";1210;"English";0;"27.06.2019 13:32";"27.06.2019 13:37";515211647;-1257008;3;3;3;3;"0,1768";"0,1768";3;3;3;2;3;2;3;2;4;3;3;3;4;4;4;4;4;4;80;25;"Male";1;0;0;0;0;0;NA;"Employed";5;1;NA;NA;1;NA;2;"Nope";1;3;1;1;0;0;0;NA;1;33;199;"3,8";2;"0,0326";"0,0326";"0,0212";"0,383";"0,172";7356;6332;"4,11";"7,92";"3,58";134;2177184524
"1127";"RussellSq";"RussellSq3";"RS324";1216;"English";0;"27.06.2019 13:21";"27.06.2019 13:31";51521695;-126202;4;1;3;4;"0,1036";"0,5";4;4;4;2;2;3;4;2;3;4;4;2;3;3;2;3;4;4;64;31;"Male";1;0;0;0;0;0;NA;"Employed";7;1;NA;NA;3;"work nearby but live outside London";3;NA;1;3;1;1;0;0;0;NA;1;33;199;"3,8";2;"0,0326";"0,0326";"0,0212";"0,383";"0,172";7356;6332;"4,11";"7,92";"3,58";134;2177184524
"1128";"RussellSq";"RussellSq3";"RS324";1204;"English";0;"27.06.2019 13:31";"27.06.2019 13:31";515211647;-1257008;2;4;4;3;"0,4268";"-0,2803";4;2;3;4;4;2;2;2;4;4;3;3;3;2;1;2;2;4;44;27;"Male";1;0;0;0;0;0;NA;"Employed";6;1;NA;NA;1;NA;3;NA;1;3;1;1;1;0;0;NA;0;33;199;"3,8";2;"0,0326";"0,0326";"0,0212";"0,383";"0,172";7356;6332;"4,11";"7,92";"3,58";134;2177184524
"1129";"RussellSq";"RussellSq3";"RS324";1174;"English";0;"27.06.2019 13:30";"27.06.2019 13:33";5152203061;-125562251;2;3;4;4;"0,2803";"-0,2803";4;3;4;4;4;2;2;4;4;4;3;3;3;3;3;2;2;3;52;25;"Male";1;0;0;0;0;0;NA;"Employed";5;1;NA;NA;1;NA;3;NA;1;3;1;1;0;0;0;NA;0;33;199;"3,8";2;"0,0326";"0,0326";"0,0212";"0,383";"0,172";7356;6332;"4,11";"7,92";"3,58";134;2177184524
"1130";"RussellSq";"RussellSq3";"RS324";1194;"English";0;"27.06.2019 13:20";"27.06.2019 13:30";51521695;-126202;3;4;3;2;"-0,0732";"0,4268";3;4;4;2;2;3;4;3;3;3;3;1;4;4;2;4;2;4;64;23;"Male";1;0;0;0;0;0;NA;"Employed";5;1;NA;NA;1;NA;3;NA;1;3;1;1;0;0;0;NA;0;33;199;"3,8";2;"0,0326";"0,0326";"0,0212";"0,383";"0,172";7356;6332;"4,11";"7,92";"3,58";134;2177184524
"1131";"RussellSq";"RussellSq3";"RS325";1195;"English";0;"27.06.2019 13:28";"27.06.2019 13:38";515212636;-126205;2;2;3;2;"0,7071";"-0,1464";5;1;4;3;4;1;3;3;5;3;3;4;4;4;4;1;4;4;68;29;"Female";1;0;0;0;0;0;NA;"Employed";5;3;NA;NA;1;NA;3;NA;1;3;1;1;0;0;0;NA;0;3383;203;"3,8";195;"0,031";"0,031";"0,0243";"0,296";"0,286";7428;6382;"4,71";"9,04";"3,88";134;2184993251
"1132";"RussellSq";"RussellSq3";"RS325";1205;"English";0;"27.06.2019 13:29";"27.06.2019 13:39";51521695;-126202;2;1;3;4;"0,7071";"0";5;2;4;3;4;1;3;2;4;5;2;4;4;4;4;4;2;4;72;21;"Male";0;0;0;1;0;0;NA;"Student";3;1;NA;NA;3;"Long term visitor (studying here)";2;NA;1;3;1;1;1;0;0;NA;0;3383;203;"3,8";195;"0,031";"0,031";"0,0243";"0,296";"0,286";7428;6382;"4,71";"9,04";"3,88";134;2184993251
"1133";"RussellSq";"RussellSq3";"RS325";1209;"English";0;"27.06.2019 13:37";"27.06.2019 13:43";515212636;-126205;4;3;3;3;"0,5303";"0,4268";5;4;4;2;4;2;4;1;4;4;3;4;4;3;2;3;1;3;48;25;"Female";1;0;0;0;0;0;NA;"Employed";5;1;NA;NA;1;NA;3;NA;1;3;1;1;0;0;0;NA;1;3383;203;"3,8";195;"0,031";"0,031";"0,0243";"0,296";"0,286";7428;6382;"4,71";"9,04";"3,88";134;2184993251
"1134";"RussellSq";"RussellSq3";"RS325";1175;"English";0;"27.06.2019 13:38";"27.06.2019 13:41";5152519045;-12823107;4;2;4;3;"0,0732";"0,2803";4;4;4;1;4;4;3;3;4;4;3;4;4;4;4;3;2;4;68;30;"Female";1;0;0;0;0;0;NA;"Employed";5;1;NA;NA;1;NA;3;NA;1;3;1;1;0;0;0;NA;0;3383;203;"3,8";195;"0,031";"0,031";"0,0243";"0,296";"0,286";7428;6382;"4,71";"9,04";"3,88";134;2184993251
"1135";"RussellSq";"RussellSq3";"RS325";1176;"English";0;"27.06.2019 13:39";"27.06.2019 13:41";515216886;-1258942;2;1;3;4;"0,7803";"-0,1768";5;1;4;3;4;1;2;2;4;4;3;3;4;3;3;1;4;2;52;27;"Female";1;0;0;0;0;0;NA;"Employed";7;1;NA;NA;1;NA;3;NA;1;3;1;1;0;0;0;NA;0;3383;203;"3,8";195;"0,031";"0,031";"0,0243";"0,296";"0,286";7428;6382;"4,71";"9,04";"3,88";134;2184993251
"1136";"RussellSq";"RussellSq3";"RS325";1177;"English";0;"27.06.2019 13:39";"27.06.2019 13:41";515212636;-126205;4;2;3;4;"0,6036";"0";4;2;3;2;4;1;2;1;4;4;3;4;4;3;3;3;3;4;64;37;"Female";1;0;0;0;0;0;NA;"Employed";7;1;NA;NA;1;NA;3;NA;1;3;1;1;0;0;0;NA;0;3383;203;"3,8";195;"0,031";"0,031";"0,0243";"0,296";"0,286";7428;6382;"4,71";"9,04";"3,88";134;2184993251
"1137";"RussellSq";"RussellSq3";"RS326";1206;"English";0;"27.06.2019 13:38";"27.06.2019 13:48";51521695;-126202;2;1;2;5;"0,4571";"-0,4393";4;1;2;3;5;1;3;4;4;2;3;1;3;4;4;3;2;2;60;18;"Female";0;0;0;1;0;0;NA;"Student";2;3;NA;NA;2;NA;1;NA;1;2;1;1;1;0;0;NA;0;3332;285;"6";271;"0,0281";"0,0281";"0,0212";"0,31";"0,203";7521;6839;"5,14";"5,38";"4,53";14;3935238463
"1138";"RussellSq";"RussellSq3";"RS326";1178;"English";0;"27.06.2019 13:48";"27.06.2019 13:50";515212746;-1264706;3;2;4;4;"0,2071";"0,5";4;4;4;2;2;2;4;2;4;4;3;3;3;4;3;3;2;4;64;37;"Female";1;0;0;0;0;0;NA;"Employed";7;3;NA;NA;1;NA;3;NA;1;2;1;1;0;0;0;NA;0;3332;285;"6";271;"0,0281";"0,0281";"0,0212";"0,31";"0,203";7521;6839;"5,14";"5,38";"4,53";14;3935238463
"1139";"RussellSq";"RussellSq3";"RS327";1180;"English";0;"27.06.2019 14:04";"27.06.2019 14:06";515221052;-1247425;2;1;3;4;"0,5607";"0,3107";5;1;4;1;2;1;4;3;5;4;3;3;4;4;2;3;2;3;56;21;"Female";0;0;0;1;0;0;NA;"Student";5;1;NA;NA;1;NA;3;NA;1;2;1;1;0;0;0;NA;0;3267;246;"2,1";304;"0,0293";"0,0293";"0,0062";"0,336";"0,0452";7502;679;"0,97";"4,28";"2,81";128;3681391514
"1140";"RussellSq";"RussellSq3";"RS327";1179;"English";0;"27.06.2019 14:04";"27.06.2019 14:06";5152203904;-125888795;2;1;3;4;"0,6768";"0,0732";5;2;5;3;4;2;3;2;4;4;3;2;2;4;4;4;2;4;72;22;"Female";0;0;0;1;0;0;NA;"Student";5;3;NA;NA;3;"Here for work";3;NA;1;2;1;1;0;0;0;NA;0;3267;246;"2,1";304;"0,0293";"0,0293";"0,0062";"0,336";"0,0452";7502;679;"0,97";"4,28";"2,81";128;3681391514
"1141";"RussellSq";"RussellSq3";"RS328";1181;"English";0;"27.06.2019 14:09";"27.06.2019 14:12";515216379;-1255628;3;3;4;4;"0,5";"0,3536";4;2;5;2;3;2;4;2;4;4;3;4;4;4;2;4;4;3;68;22;"Female";0;1;0;0;0;0;NA;"Unemployed";5;1;NA;NA;1;NA;3;NA;1;3;1;1;0;0;0;NA;0;3627;185;"1,7";26;"0,0269";"0,0269";"0,00638";"0,309";"0,0626";807;6193;"1,65";"12,37";"8,1";136;2422417025
"1142";"RussellSq";"RussellSq3";"RS328";1196;"English";0;"27.06.2019 13:59";"27.06.2019 14:09";515218169;-1256015;4;3;4;3;"-0,1036";"0,2071";3;2;3;2;2;4;4;3;3;3;2;4;4;3;2;3;2;4;56;22;"Male";0;0;0;1;0;0;NA;"Student";2;1;NA;NA;1;NA;3;NA;1;3;1;1;0;0;0;NA;0;3627;185;"1,7";26;"0,0269";"0,0269";"0,00638";"0,309";"0,0626";807;6193;"1,65";"12,37";"8,1";136;2422417025
"1143";"RussellSq";"RussellSq3";"RS328";1182;"English";0;"27.06.2019 14:04";"27.06.2019 14:12";515218169;-1256015;4;2;4;3;"0,2374";"0,1161";4;4;3;2;2;1;1;2;3;3;4;4;3;3;4;1;4;3;60;22;"Female";0;0;0;1;0;0;NA;"Student";5;1;NA;NA;1;NA;3;NA;1;3;1;1;0;0;0;NA;0;3627;185;"1,7";26;"0,0269";"0,0269";"0,00638";"0,309";"0,0626";807;6193;"1,65";"12,37";"8,1";136;2422417025
"1144";"RussellSq";"RussellSq3";"RS329";1184;"English";0;"27.06.2019 14:15";"27.06.2019 14:18";515213337;-1261619;1;1;3;4;"0,8536";"-0,3536";5;1;4;4;5;1;2;2;5;5;2;2;4;5;5;5;5;5;100;71;"Male";0;0;1;0;0;0;NA;"Retired";7;1;NA;NA;3;"Visitor";3;NA;1;2;1;1;0;0;0;NA;0;3367;289;"4,2";309;"0,0299";"0,0299";"0,0163";"0,322";"0,142";7538;6948;"1,92";"4,9";"4,72";132;4429832673
"1145";"RussellSq";"RussellSq3";"RS329";1183;"English";0;"27.06.2019 14:15";"27.06.2019 14:17";515207707;-1261297;1;1;2;4;"0,8536";"0,2071";5;2;4;2;5;1;4;1;5;5;3;1;5;5;5;5;5;5;100;59;"Female";1;0;0;0;0;0;NA;"Employed";7;1;NA;NA;2;NA;1;"It's lovely";1;2;1;1;0;0;0;NA;0;3367;289;"4,2";309;"0,0299";"0,0299";"0,0163";"0,322";"0,142";7538;6948;"1,92";"4,9";"4,72";132;4429832673
"1146";"RussellSq";"RussellSq3";"RS330";1197;"English";0;"27.06.2019 14:06";"27.06.2019 14:16";51521217;-1247312;2;4;2;3;"0,1339";"0,1768";4;3;3;3;2;2;4;3;5;3;3;3;3;3;4;3;4;4;72;34;"Male";0;0;0;1;0;0;NA;"Student";5;3;NA;NA;2;NA;1;NA;1;2;1;1;0;0;0;NA;0;3202;179;"2,1";245;"0,0303";"0,0303";"0,0148";"0,293";"0,186";7344;6207;"4,53";"8,88";"3,09";126;2243805882
"1147";"RussellSq";"RussellSq3";"RS331";1185;"English";0;"27.06.2019 14:21";"27.06.2019 14:23";515213526;-1261794;3;2;3;4;"0,1464";"-0,0429";4;2;3;3;4;4;4;3;4;3;3;4;4;4;3;3;4;4;72;27;"Male";0;0;0;1;0;0;NA;"Student";7;1;NA;NA;1;NA;3;NA;1;3;1;1;0;0;0;NA;0;3478;181;"2,4";232;"0,0273";"0,0273";"0,0129";"0,297";"0,0951";7365;6141;"3,08";"9,29";"3,28";13;2184609413
